transaction_id,customer_id,transaction_timestamp,merchant_id,merchant_name,product_category,product_name,amount,fee_amount,cashback_amount,loyalty_points,payment_method,transaction_status,device_type,location_type,currency,updated_at
TXN_20251201_029982,USER_0466,2025-12-01 05:04:41,MERCH_0228,Merchant_0227,Electronics,MacBook Air M2,2317.98,47.31,56.76,218,UPI,Successful,iOS,Rural,INR,2025-12-01 05:04:41
TXN_20251201_029983,USER_0492,2025-12-01 07:40:37,MERCH_0218,Merchant_0217,Fashion,Levi's Jeans,12230.01,303.16,339.85,864,Credit Card,Successful,iOS,Urban,INR,2025-12-01 07:40:37
TXN_20251201_029984,USER_0586,2025-12-01 19:41:25,MERCH_0193,Merchant_0192,Bills,Broadband Bill,8248.29,188.57,97.16,431,UPI,Successful,Android,Suburban,INR,2025-12-01 19:41:25
TXN_20251201_029985,USER_0184,2025-12-01 23:54:25,MERCH_0257,Merchant_0256,Electronics,MacBook Air M2,2307.41,44.85,46.21,144,Wallet Balance,Successful,Android,Rural,INR,2025-12-01 23:54:25
TXN_20251201_029986,USER_0286,2025-12-01 11:28:24,MERCH_0286,Merchant_0285,Bills,Water Bill,3941.96,66.06,115.37,285,UPI,Successful,iOS,Suburban,INR,2025-12-01 11:28:24
TXN_20251201_029987,USER_0165,2025-12-01 02:45:10,MERCH_0330,Merchant_0329,Food,Masala Dosa,872.53,23.53,19.11,60,Debit Card,Successful,Android,Suburban,INR,2025-12-01 02:45:10
TXN_20251201_029988,USER_0586,2025-12-01 09:26:29,MERCH_0160,Merchant_0159,Travel,Cab Ride 20km,7817.26,221.3,205.43,717,UPI,Successful,Web,Urban,INR,2025-12-01 09:26:29
TXN_20251201_029989,USER_0435,2025-12-01 22:00:43,MERCH_0212,Merchant_0211,Electronics,OnePlus 11,379.19,8.17,0.27,25,UPI,Successful,Android,Urban,INR,2025-12-01 22:00:43
TXN_20251201_029990,USER_0844,2025-12-01 08:37:23,MERCH_0411,Merchant_0410,Fashion,Levi's Jeans,4504.48,72.51,11.72,253,UPI,Successful,Android,Urban,INR,2025-12-01 08:37:23
TXN_20251201_029991,USER_0815,2025-12-01 03:15:43,MERCH_0473,Merchant_0472,Groceries,Eggs Dozen,2967.84,52.46,6.15,194,Debit Card,Successful,Android,Suburban,INR,2025-12-01 03:15:43
TXN_20251201_029992,USER_0762,2025-12-01 20:21:26,MERCH_0216,Merchant_0215,Entertainment,YouTube Premium,849.07,17.01,0.0,0,UPI,Failed,Android,Rural,INR,2025-12-01 20:21:26
TXN_20251201_029993,USER_0879,2025-12-01 15:10:46,MERCH_0296,Merchant_0295,Education,Study Lamp,1467.35,27.11,50.1,105,UPI,Successful,Android,Urban,INR,2025-12-01 15:10:46
TXN_20251201_029994,USER_0511,2025-12-01 19:58:04,MERCH_0202,Merchant_0201,Health,Fitness Band,581.58,8.82,16.23,42,Wallet Balance,Successful,Android,Rural,INR,2025-12-01 19:58:04
TXN_20251201_029995,USER_0075,2025-12-01 20:31:21,MERCH_0153,Merchant_0152,Food,Masala Dosa,606.9,18.19,14.02,33,UPI,Successful,Android,Suburban,INR,2025-12-01 20:31:21
TXN_20251201_029996,USER_0593,2025-12-01 22:41:45,MERCH_0359,Merchant_0358,Food,Masala Dosa,368.32,10.67,11.08,18,Credit Card,Successful,iOS,Rural,INR,2025-12-01 22:41:45
TXN_20251201_029997,USER_0823,2025-12-01 23:18:39,MERCH_0126,Merchant_0125,Food,Masala Dosa,3895.25,59.24,133.59,318,Credit Card,Successful,Android,Urban,INR,2025-12-01 23:18:39
TXN_20251201_029998,USER_0265,2025-12-01 01:20:18,MERCH_0423,Merchant_0422,Education,Textbook Set,6035.08,140.93,300.19,509,Debit Card,Successful,Android,Urban,INR,2025-12-01 01:20:18
TXN_20251201_029999,USER_0626,2025-12-01 03:33:58,MERCH_0442,Merchant_0441,Groceries,Tea Powder 1kg,208.14,5.43,0.41,14,Credit Card,Successful,Android,Urban,INR,2025-12-01 03:33:58
TXN_20251201_030000,USER_0116,2025-12-01 02:14:04,MERCH_0006,Snapdeal,Entertainment,Gaming Console,11365.13,172.41,479.86,651,Bank Transfer,Successful,Android,Urban,INR,2025-12-01 02:14:04
TXN_20251201_030001,USER_0381,2025-12-01 18:49:36,MERCH_0015,Uber India,Health,Vitamin Supplements,1786.46,51.78,55.36,164,Wallet Balance,Successful,iOS,Urban,INR,2025-12-01 18:49:36
TXN_20251201_030002,USER_0373,2025-12-01 06:22:00,MERCH_0405,Merchant_0404,Others,Kitchenware,2415.96,49.85,66.88,155,UPI,Successful,Android,Urban,INR,2025-12-01 06:22:00
TXN_20251201_030003,USER_0423,2025-12-01 01:00:21,MERCH_0337,Merchant_0336,Health,Yoga Mat,414.71,6.82,20.2,24,UPI,Successful,iOS,Suburban,INR,2025-12-01 01:00:21
TXN_20251201_030004,USER_0863,2025-12-01 15:34:16,MERCH_0437,Merchant_0436,Education,Certification Exam,6773.86,159.56,235.87,471,Bank Transfer,Successful,Web,Urban,INR,2025-12-01 15:34:16
TXN_20251201_030005,USER_0668,2025-12-01 09:10:24,MERCH_0164,Merchant_0163,Health,Gym Membership,2208.9,64.5,71.94,203,UPI,Successful,Android,Suburban,INR,2025-12-01 09:10:24
TXN_20251201_030006,USER_0858,2025-12-01 19:25:33,MERCH_0267,Merchant_0266,Electronics,"Samsung 55"" TV",5646.7,120.81,123.99,458,Debit Card,Successful,iOS,Suburban,INR,2025-12-01 19:25:33
TXN_20251201_030007,USER_0913,2025-12-01 12:00:20,MERCH_0237,Merchant_0236,Fashion,H&M T-Shirt,6129.44,173.37,118.67,342,Debit Card,Successful,Android,Rural,INR,2025-12-01 12:00:20
TXN_20251201_030008,USER_0533,2025-12-01 22:25:57,MERCH_0207,Merchant_0206,Education,Workshop Pass,6869.69,177.22,126.24,348,UPI,Successful,Android,Urban,INR,2025-12-01 22:25:57
TXN_20251201_030009,USER_0143,2025-12-01 11:22:23,MERCH_0468,Merchant_0467,Others,Cosmetics,945.51,15.63,4.76,69,UPI,Successful,Android,Suburban,INR,2025-12-01 11:22:23
TXN_20251201_030010,USER_0231,2025-12-01 09:07:01,MERCH_0399,Merchant_0398,Others,Kitchenware,1468.56,42.47,20.36,84,UPI,Successful,iOS,Urban,INR,2025-12-01 09:07:01
TXN_20251201_030011,USER_0757,2025-12-01 05:12:48,MERCH_0302,Merchant_0301,Entertainment,Spotify Premium,980.73,27.7,44.85,67,UPI,Successful,Android,Urban,INR,2025-12-01 05:12:48
TXN_20251201_030012,USER_0592,2025-12-01 07:20:12,MERCH_0339,Merchant_0338,Bills,Gas Cylinder,4425.31,105.57,205.75,291,Credit Card,Successful,Android,Urban,INR,2025-12-01 07:20:12
TXN_20251201_030013,USER_0727,2025-12-01 18:39:28,MERCH_0312,Merchant_0311,Food,Biryani Meal,2522.21,63.87,74.53,211,Wallet Balance,Successful,Android,Suburban,INR,2025-12-01 18:39:28
TXN_20251201_030014,USER_0693,2025-12-01 05:53:48,MERCH_0271,Merchant_0270,Travel,Hotel 1 Night,5266.62,151.83,43.74,368,Credit Card,Successful,Android,Urban,INR,2025-12-01 05:53:48
TXN_20251201_030015,USER_0741,2025-12-01 14:51:54,MERCH_0362,Merchant_0361,Entertainment,YouTube Premium,5501.3,104.89,0.0,0,Wallet Balance,Failed,iOS,Rural,INR,2025-12-01 14:51:54
TXN_20251201_030016,USER_0780,2025-12-01 13:59:52,MERCH_0078,Merchant_0077,Food,Burger Combo,321.42,6.06,0.46,16,UPI,Successful,iOS,Urban,INR,2025-12-01 13:59:52
TXN_20251201_030017,USER_0178,2025-12-01 05:49:16,MERCH_0445,Merchant_0444,Fashion,Levi's Jeans,6979.76,208.23,28.34,606,UPI,Successful,Android,Urban,INR,2025-12-01 05:49:16
TXN_20251201_030018,USER_0760,2025-12-01 01:24:58,MERCH_0302,Merchant_0301,Others,Gift Card,4679.1,120.87,76.92,263,Bank Transfer,Successful,iOS,Urban,INR,2025-12-01 01:24:58
TXN_20251201_030019,USER_0748,2025-12-01 07:30:46,MERCH_0249,Merchant_0248,Groceries,Wheat Flour 10kg,1249.85,29.08,62.49,66,UPI,Successful,Android,Urban,INR,2025-12-01 07:30:46
TXN_20251201_030020,USER_0609,2025-12-01 23:55:23,MERCH_0394,Merchant_0393,Entertainment,IPL Match Ticket,2565.2,74.63,46.18,195,UPI,Successful,Web,Urban,INR,2025-12-01 23:55:23
TXN_20251201_030021,USER_0034,2025-12-01 02:50:24,MERCH_0047,Merchant_0046,Entertainment,Movie Ticket 2,1597.72,30.07,78.35,84,Debit Card,Successful,iOS,Urban,INR,2025-12-01 02:50:24
TXN_20251201_030022,USER_0653,2025-12-01 21:20:01,MERCH_0452,Merchant_0451,Entertainment,Spotify Premium,3347.79,98.21,72.21,241,UPI,Successful,iOS,Suburban,INR,2025-12-01 21:20:01
TXN_20251201_030023,USER_0305,2025-12-01 11:11:28,MERCH_0497,Merchant_0496,Health,Vitamin Supplements,1247.13,33.04,24.6,109,UPI,Successful,Android,Urban,INR,2025-12-01 11:11:28
TXN_20251201_030024,USER_0015,2025-12-01 08:38:29,MERCH_0291,Merchant_0290,Travel,Bus Ticket Volvo,2918.8,48.64,46.69,146,UPI,Successful,Android,Rural,INR,2025-12-01 08:38:29
TXN_20251201_030025,USER_0575,2025-12-01 10:45:39,MERCH_0445,Merchant_0444,Education,School Fee Payment,1933.92,35.16,93.12,104,UPI,Successful,Android,Urban,INR,2025-12-01 10:45:39
TXN_20251201_030026,USER_0195,2025-12-01 07:51:20,MERCH_0121,Merchant_0120,Groceries,Rice 25kg,1173.57,27.66,24.29,90,UPI,Successful,iOS,Urban,INR,2025-12-01 07:51:20
TXN_20251201_030027,USER_0280,2025-12-01 14:11:32,MERCH_0471,Merchant_0470,Food,Ice Cream Tub,2186.67,62.38,10.22,145,UPI,Successful,iOS,Suburban,INR,2025-12-01 14:11:32
TXN_20251201_030028,USER_0505,2025-12-01 01:14:21,MERCH_0424,Merchant_0423,Others,Plants,27077.8,625.24,540.19,1430,UPI,Successful,Android,Urban,INR,2025-12-01 01:14:21
TXN_20251201_030029,USER_0697,2025-12-01 01:43:13,MERCH_0090,Merchant_0089,Health,Vitamin Supplements,910.93,14.27,0.0,0,Debit Card,Failed,iOS,Urban,INR,2025-12-01 01:43:13
TXN_20251201_030030,USER_0477,2025-12-01 13:15:16,MERCH_0187,Merchant_0186,Electronics,"Samsung 55"" TV",1408.18,38.17,29.09,94,Debit Card,Successful,Web,Urban,INR,2025-12-01 13:15:16
TXN_20251201_030031,USER_0941,2025-12-01 09:53:02,MERCH_0409,Merchant_0408,Food,Pasta Carbonara,926.94,19.22,41.75,75,UPI,Successful,iOS,Urban,INR,2025-12-01 09:53:02
TXN_20251201_030032,USER_0874,2025-12-01 10:05:26,MERCH_0457,Merchant_0456,Health,Medical Checkup,1029.45,27.5,16.63,53,UPI,Successful,Android,Urban,INR,2025-12-01 10:05:26
TXN_20251201_030033,USER_0350,2025-12-01 02:09:52,MERCH_0203,Merchant_0202,Travel,Resort Package,4087.85,102.54,68.01,231,Debit Card,Successful,Android,Suburban,INR,2025-12-01 02:09:52
TXN_20251201_030034,USER_0778,2025-12-01 01:03:19,MERCH_0491,Merchant_0490,Fashion,H&M T-Shirt,3699.24,92.4,146.15,221,Credit Card,Successful,Android,Suburban,INR,2025-12-01 01:03:19
TXN_20251201_030035,USER_0451,2025-12-01 19:33:23,MERCH_0090,Merchant_0089,Travel,Resort Package,1797.47,28.17,36.81,118,Bank Transfer,Successful,Android,Urban,INR,2025-12-01 19:33:23
TXN_20251201_030036,USER_0435,2025-12-01 23:17:58,MERCH_0441,Merchant_0440,Food,Paneer Butter Masala,5045.72,140.99,2.59,318,Credit Card,Successful,Web,Suburban,INR,2025-12-01 23:17:58
TXN_20251201_030037,USER_0831,2025-12-01 15:09:12,MERCH_0193,Merchant_0192,Education,Workshop Pass,3997.58,94.85,5.15,215,Debit Card,Successful,Android,Suburban,INR,2025-12-01 15:09:12
TXN_20251201_030038,USER_0463,2025-12-01 18:07:59,MERCH_0172,Merchant_0171,Education,Textbook Set,1537.12,31.56,52.6,118,UPI,Successful,Android,Urban,INR,2025-12-01 18:07:59
TXN_20251201_030039,USER_0650,2025-12-01 13:32:26,MERCH_0279,Merchant_0278,Groceries,Sugar 5kg,390.0,9.13,11.13,20,UPI,Successful,Web,Urban,INR,2025-12-01 13:32:26
TXN_20251201_030040,USER_0445,2025-12-01 11:39:57,MERCH_0306,Merchant_0305,Travel,Train Ticket AC,4145.52,90.62,106.88,374,UPI,Successful,Android,Urban,INR,2025-12-01 11:39:57
TXN_20251201_030041,USER_0833,2025-12-01 05:13:48,MERCH_0013,Goibibo,Health,Gym Membership,2142.36,53.81,7.76,211,UPI,Successful,Android,Urban,INR,2025-12-01 05:13:48
TXN_20251201_030042,USER_0252,2025-12-01 16:45:06,MERCH_0027,TechWorld,Entertainment,Concert Pass,1848.67,40.83,22.42,174,UPI,Successful,Android,Rural,INR,2025-12-01 16:45:06
TXN_20251201_030043,USER_0896,2025-12-01 16:09:58,MERCH_0259,Merchant_0258,Fashion,Adidas Ultraboost,1134.51,23.45,40.46,69,Wallet Balance,Successful,Android,Urban,INR,2025-12-01 16:09:58
TXN_20251201_030044,USER_0647,2025-12-01 02:55:02,MERCH_0390,Merchant_0389,Travel,Train Ticket AC,3807.2,96.33,59.96,229,UPI,Successful,iOS,Urban,INR,2025-12-01 02:55:02
TXN_20251201_030045,USER_0106,2025-12-01 20:41:41,MERCH_0089,Merchant_0088,Food,Pasta Carbonara,2561.88,40.41,66.26,135,UPI,Successful,iOS,Suburban,INR,2025-12-01 20:41:41
TXN_20251201_030046,USER_0994,2025-12-01 18:39:23,MERCH_0263,Merchant_0262,Electronics,MacBook Air M2,1426.78,36.0,0.0,0,UPI,Failed,Android,Suburban,INR,2025-12-01 18:39:23
TXN_20251201_030047,USER_0274,2025-12-01 21:48:24,MERCH_0055,Merchant_0054,Others,Cosmetics,530.89,11.91,17.3,38,UPI,Successful,Android,Urban,INR,2025-12-01 21:48:24
TXN_20251201_030048,USER_0505,2025-12-01 21:41:58,MERCH_0320,Merchant_0319,Health,Medical Checkup,5260.23,133.79,180.68,321,UPI,Successful,Android,Suburban,INR,2025-12-01 21:41:58
TXN_20251201_030049,USER_0422,2025-12-01 17:12:37,MERCH_0070,Merchant_0069,Health,Medicine Pack,3310.67,62.37,54.05,298,Credit Card,Successful,Web,Urban,INR,2025-12-01 17:12:37
TXN_20251201_030050,USER_0934,2025-12-01 06:40:21,MERCH_0414,Merchant_0413,Entertainment,Movie Ticket 2,2334.15,44.17,36.49,128,UPI,Successful,iOS,Urban,INR,2025-12-01 06:40:21
TXN_20251201_030051,USER_0470,2025-12-01 16:42:24,MERCH_0472,Merchant_0471,Fashion,Levi's Jeans,126.88,2.95,2.68,10,Credit Card,Successful,Android,Urban,INR,2025-12-01 16:42:24
TXN_20251201_030052,USER_0801,2025-12-01 07:25:31,MERCH_0336,Merchant_0335,Bills,Loan EMI,1740.81,51.88,9.1,92,Wallet Balance,Successful,iOS,Urban,INR,2025-12-01 07:25:31
TXN_20251201_030053,USER_0387,2025-12-01 08:50:21,MERCH_0086,Merchant_0085,Bills,Mobile Recharge,1420.55,33.51,12.17,86,UPI,Successful,iOS,Urban,INR,2025-12-01 08:50:21
TXN_20251201_030054,USER_0562,2025-12-01 02:55:07,MERCH_0402,Merchant_0401,Bills,Credit Card Payment,974.09,16.75,14.58,60,UPI,Successful,Android,Rural,INR,2025-12-01 02:55:07
TXN_20251201_030055,USER_0395,2025-12-01 22:04:32,MERCH_0368,Merchant_0367,Others,Home Decor Item,3843.87,103.06,55.73,256,UPI,Successful,Web,Urban,INR,2025-12-01 22:04:32
TXN_20251201_030056,USER_0556,2025-12-01 17:27:51,MERCH_0259,Merchant_0258,Others,Sports Equipment,3695.46,91.4,51.41,228,UPI,Successful,iOS,Urban,INR,2025-12-01 17:27:51
TXN_20251201_030057,USER_0908,2025-12-01 05:25:29,MERCH_0360,Merchant_0359,Electronics,Sony WH-1000XM5,2798.46,72.69,8.64,185,UPI,Successful,Android,Urban,INR,2025-12-01 05:25:29
TXN_20251201_030058,USER_0010,2025-12-01 10:24:43,MERCH_0208,Merchant_0207,Food,Masala Dosa,5104.57,89.48,85.12,334,UPI,Successful,Android,Urban,INR,2025-12-01 10:24:43
TXN_20251201_030059,USER_0667,2025-12-01 10:07:28,MERCH_0203,Merchant_0202,Travel,Bus Ticket Volvo,650.47,15.27,13.11,35,UPI,Successful,Android,Urban,INR,2025-12-01 10:07:28
TXN_20251201_030060,USER_0409,2025-12-01 12:11:57,MERCH_0108,Merchant_0107,Others,Home Decor Item,1148.65,26.39,8.9,87,UPI,Successful,Web,Urban,INR,2025-12-01 12:11:57
TXN_20251201_030061,USER_0132,2025-12-01 09:23:38,MERCH_0483,Merchant_0482,Electronics,iPhone 15,1948.46,36.55,45.01,126,Credit Card,Successful,iOS,Suburban,INR,2025-12-01 09:23:38
TXN_20251201_030062,USER_0810,2025-12-01 11:41:38,MERCH_0348,Merchant_0347,Others,Toys Pack,970.68,23.51,46.41,68,Debit Card,Successful,Android,Urban,INR,2025-12-01 11:41:38
TXN_20251201_030063,USER_0585,2025-12-01 19:04:26,MERCH_0384,Merchant_0383,Food,Biryani Meal,3741.23,100.71,92.11,279,Credit Card,Successful,Android,Urban,INR,2025-12-01 19:04:26
TXN_20251201_030064,USER_0330,2025-12-01 15:59:13,MERCH_0403,Merchant_0402,Entertainment,Book Novel,1072.56,25.49,30.22,63,UPI,Successful,iOS,Suburban,INR,2025-12-01 15:59:13
TXN_20251201_030065,USER_0623,2025-12-01 12:10:06,MERCH_0056,Merchant_0055,Fashion,H&M T-Shirt,6623.44,173.05,231.11,578,Debit Card,Successful,Android,Urban,INR,2025-12-01 12:10:06
TXN_20251201_030066,USER_0531,2025-12-01 01:38:00,MERCH_0166,Merchant_0165,Electronics,Dell XPS 13,712.54,14.69,6.84,54,Credit Card,Successful,iOS,Urban,INR,2025-12-01 01:38:00
TXN_20251201_030067,USER_0004,2025-12-01 05:24:59,MERCH_0415,Merchant_0414,Entertainment,YouTube Premium,15244.65,308.21,743.17,1170,Credit Card,Successful,Android,Urban,INR,2025-12-01 05:24:59
TXN_20251201_030068,USER_0472,2025-12-01 12:23:12,MERCH_0343,Merchant_0342,Others,Cosmetics,13756.92,333.8,135.72,1206,UPI,Successful,Web,Urban,INR,2025-12-01 12:23:12
TXN_20251201_030069,USER_0893,2025-12-01 18:06:02,MERCH_0067,Merchant_0066,Health,Yoga Mat,1644.59,29.52,27.42,111,Debit Card,Successful,iOS,Urban,INR,2025-12-01 18:06:02
TXN_20251201_030070,USER_0009,2025-12-01 19:42:37,MERCH_0111,Merchant_0110,Travel,Train Ticket AC,5688.32,99.93,269.24,348,UPI,Successful,Android,Urban,INR,2025-12-01 19:42:37
TXN_20251201_030071,USER_0708,2025-12-01 15:46:24,MERCH_0158,Merchant_0157,Education,Study Lamp,1211.45,33.29,47.33,94,UPI,Successful,Android,Urban,INR,2025-12-01 15:46:24
TXN_20251201_030072,USER_0570,2025-12-01 08:39:16,MERCH_0405,Merchant_0404,Travel,Hotel 1 Night,4980.5,113.28,91.89,438,Credit Card,Successful,Android,Urban,INR,2025-12-01 08:39:16
TXN_20251201_030073,USER_0539,2025-12-01 21:21:48,MERCH_0175,Merchant_0174,Electronics,Sony WH-1000XM5,1516.29,28.35,48.69,110,UPI,Successful,Android,Urban,INR,2025-12-01 21:21:48
TXN_20251201_030074,USER_0405,2025-12-01 06:46:53,MERCH_0357,Merchant_0356,Travel,Hotel 1 Night,499.98,13.77,19.6,40,Credit Card,Successful,Android,Urban,INR,2025-12-01 06:46:53
TXN_20251201_030075,USER_0604,2025-12-01 00:48:59,MERCH_0112,Merchant_0111,Fashion,Nike Air Max,100.0,2.85,3.07,5,UPI,Successful,Android,Urban,INR,2025-12-01 00:48:59
TXN_20251201_030076,USER_0476,2025-12-01 22:58:19,MERCH_0143,Merchant_0142,Education,Study Lamp,1382.0,37.42,25.54,109,Bank Transfer,Successful,Android,Urban,INR,2025-12-01 22:58:19
TXN_20251201_030077,USER_0597,2025-12-01 07:00:56,MERCH_0232,Merchant_0231,Fashion,Fastrack Watch,2390.03,57.75,0.0,0,UPI,Failed,iOS,Suburban,INR,2025-12-01 07:00:56
TXN_20251201_030078,USER_0165,2025-12-01 21:05:20,MERCH_0137,Merchant_0136,Bills,Broadband Bill,6838.45,195.87,27.52,351,Wallet Balance,Successful,Android,Urban,INR,2025-12-01 21:05:20
TXN_20251201_030079,USER_0910,2025-12-01 12:52:44,MERCH_0187,Merchant_0186,Education,Textbook Set,1875.49,54.12,42.46,103,UPI,Successful,Android,Urban,INR,2025-12-01 12:52:44
TXN_20251201_030080,USER_0854,2025-12-01 06:21:23,MERCH_0206,Merchant_0205,Bills,Electricity Bill,4929.09,99.17,234.49,310,UPI,Successful,iOS,Suburban,INR,2025-12-01 06:21:23
TXN_20251201_030081,USER_0987,2025-12-01 05:09:56,MERCH_0260,Merchant_0259,Electronics,Samsung Galaxy S23,1148.32,25.43,1.14,61,UPI,Successful,iOS,Urban,INR,2025-12-01 05:09:56
TXN_20251201_030082,USER_0824,2025-12-01 20:00:36,MERCH_0332,Merchant_0331,Electronics,Sony WH-1000XM5,1290.42,22.42,58.63,91,Debit Card,Successful,Web,Urban,INR,2025-12-01 20:00:36
TXN_20251201_030083,USER_0589,2025-12-01 17:57:36,MERCH_0302,Merchant_0301,Education,School Fee Payment,5187.65,154.34,95.06,260,UPI,Successful,iOS,Urban,INR,2025-12-01 17:57:36
TXN_20251201_030084,USER_0720,2025-12-01 08:01:03,MERCH_0237,Merchant_0236,Groceries,Sugar 5kg,153.75,4.13,0.04,13,UPI,Successful,iOS,Rural,INR,2025-12-01 08:01:03
TXN_20251201_030085,USER_0135,2025-12-01 00:23:44,MERCH_0461,Merchant_0460,Travel,Train Ticket AC,1831.67,53.22,53.78,176,Wallet Balance,Successful,iOS,Urban,INR,2025-12-01 00:23:44
TXN_20251201_030086,USER_0074,2025-12-01 22:03:22,MERCH_0252,Merchant_0251,Bills,Credit Card Payment,1212.01,19.92,14.64,87,UPI,Successful,iOS,Urban,INR,2025-12-01 22:03:22
TXN_20251201_030087,USER_0784,2025-12-01 09:24:23,MERCH_0387,Merchant_0386,Bills,Electricity Bill,7048.79,159.38,86.13,415,UPI,Successful,Android,Urban,INR,2025-12-01 09:24:23
TXN_20251201_030088,USER_0985,2025-12-01 17:49:56,MERCH_0234,Merchant_0233,Health,Medical Checkup,1066.09,24.38,38.73,55,UPI,Successful,Android,Urban,INR,2025-12-01 17:49:56
TXN_20251201_030089,USER_0835,2025-12-01 21:06:36,MERCH_0302,Merchant_0301,Fashion,Levi's Jeans,3030.81,85.68,14.85,157,UPI,Successful,Android,Urban,INR,2025-12-01 21:06:36
TXN_20251201_030090,USER_0956,2025-12-01 21:21:04,MERCH_0268,Merchant_0267,Others,Home Decor Item,4543.79,135.05,149.85,294,UPI,Successful,Android,Urban,INR,2025-12-01 21:21:04
TXN_20251201_030091,USER_0417,2025-12-01 08:00:30,MERCH_0287,Merchant_0286,Others,Plants,406.43,8.3,14.5,20,UPI,Successful,Android,Suburban,INR,2025-12-01 08:00:30
TXN_20251201_030092,USER_0937,2025-12-01 16:12:29,MERCH_0218,Merchant_0217,Health,Medical Checkup,1572.83,27.67,47.74,140,UPI,Successful,iOS,Urban,INR,2025-12-01 16:12:29
TXN_20251201_030093,USER_0638,2025-12-01 12:35:07,MERCH_0325,Merchant_0324,Electronics,Sony WH-1000XM5,1174.22,26.91,15.08,67,Credit Card,Successful,iOS,Urban,INR,2025-12-01 12:35:07
TXN_20251201_030094,USER_0647,2025-12-01 15:11:06,MERCH_0193,Merchant_0192,Fashion,Zara Dress,4657.78,96.45,21.9,238,UPI,Successful,iOS,Suburban,INR,2025-12-01 15:11:06
TXN_20251201_030095,USER_0066,2025-12-01 20:55:16,MERCH_0180,Merchant_0179,Education,E-Learning Subscription,3551.35,83.77,107.63,334,UPI,Successful,Android,Urban,INR,2025-12-01 20:55:16
TXN_20251201_030096,USER_0628,2025-12-01 02:22:06,MERCH_0485,Merchant_0484,Others,Sports Equipment,1431.96,25.19,29.23,91,UPI,Successful,Android,Suburban,INR,2025-12-01 02:22:06
TXN_20251201_030097,USER_0438,2025-12-01 16:01:23,MERCH_0012,MakeMyTrip,Groceries,Milk 2L,634.34,11.95,16.43,50,UPI,Successful,Android,Urban,INR,2025-12-01 16:01:23
TXN_20251201_030098,USER_0823,2025-12-01 22:48:59,MERCH_0096,Merchant_0095,Travel,Car Rental Daily,5105.87,114.66,13.88,272,Debit Card,Successful,Android,Suburban,INR,2025-12-01 22:48:59
TXN_20251201_030099,USER_0048,2025-12-01 10:17:19,MERCH_0146,Merchant_0145,Entertainment,YouTube Premium,1689.77,29.64,78.66,118,UPI,Successful,Android,Suburban,INR,2025-12-01 10:17:19
TXN_20251201_030100,USER_0810,2025-12-01 11:53:37,MERCH_0135,Merchant_0134,Health,Protein Powder 1kg,358.39,5.74,1.84,24,Credit Card,Successful,iOS,Urban,INR,2025-12-01 11:53:37
TXN_20251201_030101,USER_0726,2025-12-01 23:31:44,MERCH_0428,Merchant_0427,Electronics,Sony WH-1000XM5,390.57,7.31,2.81,23,Debit Card,Successful,Android,Urban,INR,2025-12-01 23:31:44
TXN_20251201_030102,USER_0293,2025-12-01 12:21:19,MERCH_0369,Merchant_0368,Travel,Bus Ticket Volvo,2800.72,76.77,90.5,147,Credit Card,Successful,iOS,Urban,INR,2025-12-01 12:21:19
TXN_20251201_030103,USER_0443,2025-12-01 03:01:20,MERCH_0244,Merchant_0243,Fashion,Fastrack Watch,504.82,13.35,7.44,37,Credit Card,Successful,iOS,Suburban,INR,2025-12-01 03:01:20
TXN_20251201_030104,USER_0719,2025-12-01 08:17:34,MERCH_0334,Merchant_0333,Electronics,MacBook Air M2,11610.3,272.16,272.6,696,Debit Card,Successful,iOS,Urban,INR,2025-12-01 08:17:34
TXN_20251201_030105,USER_0258,2025-12-01 23:27:29,MERCH_0304,Merchant_0303,Fashion,Woodland Shoes,708.34,13.1,12.98,62,UPI,Successful,iOS,Suburban,INR,2025-12-01 23:27:29
